id,listing_url,name,room_type,neighbourhood,latitude,longitude,price,availability_30,calendar_last_scraped,number_of_reviews,review_scores_accuracy
17157145,https://www.airbnb.com/rooms/17157145,"private furnished room, quiet and comfortable",Private room,,37.82346918,-122.3766322,$50.00 ,23,4/2/2017,1,10
16855085,https://www.airbnb.com/rooms/16855085,Large Cozy Apartment on Treasure Island,Entire home/apt,,37.82905415,-122.3715517,$201.00 ,28,4/2/2017,0,
14155323,https://www.airbnb.com/rooms/14155323,"Treasure Island Trove, Palace Room",Private room,,37.82299652,-122.3749739,$85.00 ,1,4/2/2017,5,10
5811151,https://www.airbnb.com/rooms/5811151,Room for rent on Treasure Island,Private room,,37.83109279,-122.3736148,$50.00 ,29,4/2/2017,1,6
15888815,https://www.airbnb.com/rooms/15888815,é‡‘é“¶å²›èˆ’é€‚å¹²å‡€æ¬¡å§ï¼Œå¯åœè½¦ï¼Œæµ·æ™¯æˆ¿,Private room,,37.82364567,-122.3759495,$49.00 ,0,4/2/2017,0,
14296659,https://www.airbnb.com/rooms/14296659,Golden Gate + Skyline View & Free Private Parking!,Private room,,37.82272606,-122.3744939,$70.00 ,13,4/2/2017,28,10
17976727,https://www.airbnb.com/rooms/17976727,"private furnished room, quiet and comfortable",Private room,,37.82449625,-122.3767948,$55.00 ,25,4/2/2017,0,
6490662,https://www.airbnb.com/rooms/6490662,Trea$ure I$land North View,Private room,,37.83063987,-122.3757478,$55.00 ,6,4/2/2017,6,10
17977057,https://www.airbnb.com/rooms/17977057,"private furnished room, quiet and comfortable",Private room,,37.82412664,-122.3768047,$55.00 ,25,4/2/2017,0,
17387329,https://www.airbnb.com/rooms/17387329,Master suite with Golden Gate view,Private room,,37.82651045,-122.378093,$100.00 ,0,4/2/2017,0,
17500053,https://www.airbnb.com/rooms/17500053,Camper Van 6,Entire home/apt,,37.82097925,-122.3735571,$58.00 ,23,4/2/2017,4,10
17499924,https://www.airbnb.com/rooms/17499924,Camper Van 5,Entire home/apt,,37.8202803,-122.3748502,$58.00 ,15,4/2/2017,1,10
9349296,https://www.airbnb.com/rooms/9349296,Treasure Island Cozy Room,Private room,,37.82670708,-122.3776281,$60.00 ,0,4/2/2017,2,10
13448099,https://www.airbnb.com/rooms/13448099,Treasure Island Trove - The Guest Room,Private room,,37.82319857,-122.3762191,$85.00 ,0,4/2/2017,2,10
11535013,https://www.airbnb.com/rooms/11535013,Treasure Island big room,Private room,,37.82452869,-122.375625,$110.00 ,23,4/2/2017,1,
14074045,https://www.airbnb.com/rooms/14074045,Treasure Island Trove - The Master Bedroom,Private room,,37.82311755,-122.3752777,$85.00 ,1,4/2/2017,4,9
16828172,https://www.airbnb.com/rooms/16828172,Camper Van 2,Entire home/apt,,37.82210565,-122.3754787,$78.00 ,27,4/1/2017,4,9
9240268,https://www.airbnb.com/rooms/9240268,Comfortable bedroom,Private room,Richmond District,37.77670686,-122.4786954,$200.00 ,0,4/2/2017,1,10
5066748,https://www.airbnb.com/rooms/5066748,The most excellent room.,Private room,,37.77402268,-122.4920101,$68.00 ,30,4/2/2017,0,
2683857,https://www.airbnb.com/rooms/2683857,Lovely Home Perfect for Family,Entire home/apt,Richmond District,37.7755677,-122.4933144,$225.00 ,0,4/2/2017,14,10
29557,https://www.airbnb.com/rooms/29557,gigi's bed and breakfast,Entire home/apt,Richmond District,37.77930832,-122.5051832,$155.00 ,8,4/2/2017,25,10
16807426,https://www.airbnb.com/rooms/16807426,Designer Flat Private Rm/Private Bathrm,Private room,Richmond District,37.77347332,-122.5006727,$105.00 ,0,4/2/2017,0,
732779,https://www.airbnb.com/rooms/732779,Relaxing Victorian near nature,Entire home/apt,Richmond District,37.78068354,-122.4814619,$520.00 ,12,4/2/2017,3,10
13996915,https://www.airbnb.com/rooms/13996915,Spacious and airy apartment near Golden Gate Park!,Private room,Richmond District,37.7774938,-122.4799944,$80.00 ,0,4/2/2017,1,10
13415594,https://www.airbnb.com/rooms/13415594,Great location!  outer Richmond district home,Entire home/apt,Richmond District,37.77465106,-122.4979875,$225.00 ,0,4/2/2017,3,10
16921655,https://www.airbnb.com/rooms/16921655,Studio in San Francisco,Entire home/apt,Richmond District,37.78444105,-122.4865948,$245.00 ,27,4/2/2017,0,
6222895,https://www.airbnb.com/rooms/6222895,2 BR House/Ocean View/Yard/Parking,Entire home/apt,Richmond District,37.77514265,-122.5030442,$350.00 ,0,4/2/2017,0,
8715362,https://www.airbnb.com/rooms/8715362,"Large, light, mid-richmond 1bd flat",Entire home/apt,Richmond District,37.77471011,-122.4838339,$145.00 ,10,4/2/2017,17,10
12328003,https://www.airbnb.com/rooms/12328003,Beautiful private room with private bath,Private room,Richmond District,37.77526481,-122.4887531,$99.00 ,0,4/2/2017,13,10
15835987,https://www.airbnb.com/rooms/15835987,Peaceful apartment with a golden view,Entire home/apt,Richmond District,37.77746681,-122.4946747,$200.00 ,17,4/2/2017,20,9
17298185,https://www.airbnb.com/rooms/17298185,Art Space near Golden Gate Park,Entire home/apt,,37.7748931,-122.4991018,$297.00 ,28,4/2/2017,1,
2965491,https://www.airbnb.com/rooms/2965491,Beautiful 3Br  2.5 Bath Edwardian,Entire home/apt,Richmond District,37.77268738,-122.5115,$320.00 ,0,4/2/2017,27,10
15073052,https://www.airbnb.com/rooms/15073052,Renovated Ground Floor In-Law Unit,Private room,Richmond District,37.78255117,-122.479942,$150.00 ,8,4/2/2017,2,10
589516,https://www.airbnb.com/rooms/589516,Modern Zen 2 bed Apt Ocean Parks âœˆï¸,Entire home/apt,Richmond District,37.77785468,-122.4989646,$129.00 ,15,4/2/2017,56,9
4013761,https://www.airbnb.com/rooms/4013761,"Golden Gate Park, Ocean Beach, fun",Private room,Richmond District,37.77513032,-122.4917538,$90.00 ,0,4/2/2017,0,
8224399,https://www.airbnb.com/rooms/8224399,Garden View Room in SF,Private room,Richmond District,37.77542586,-122.4927202,$177.00 ,0,4/2/2017,0,
10337916,https://www.airbnb.com/rooms/10337916,Sutro Heights executive suite,Entire home/apt,Richmond District,37.77897629,-122.5085082,$139.00 ,23,4/2/2017,0,
9317689,https://www.airbnb.com/rooms/9317689,Sunny Queen w private bathroom,Private room,Richmond District,37.77376033,-122.498294,$80.00 ,0,4/2/2017,0,
654860,https://www.airbnb.com/rooms/654860,Luxury home. Near GG Park. Parking. Kid friendly.,Entire home/apt,Richmond District,37.77498173,-122.4828671,$475.00 ,7,4/2/2017,1,10
2396847,https://www.airbnb.com/rooms/2396847,"Luxurious, Modern, Fully-Equipped Studio",Private room,Richmond District,37.77915101,-122.4785733,$125.00 ,1,4/2/2017,176,10
11353590,https://www.airbnb.com/rooms/11353590,Bright Cozy Room @ The Happy Garden,Private room,Richmond District,37.77481301,-122.4790597,$55.00 ,0,4/2/2017,0,
9977811,https://www.airbnb.com/rooms/9977811,Apartment near Golden Gate Park,Entire home/apt,Richmond District,37.77183313,-122.501807,$150.00 ,5,4/2/2017,56,9
10469182,https://www.airbnb.com/rooms/10469182,Cozy Garden Studio - Private Entry,Private room,Richmond District,37.78112798,-122.5010952,$120.00 ,3,4/2/2017,111,10
1097535,https://www.airbnb.com/rooms/1097535,SUMMER SPECIAL!!! 6 WEEKS FOR $4000,Entire home/apt,Richmond District,37.77294739,-122.4976518,$120.00 ,18,4/2/2017,87,9
17333633,https://www.airbnb.com/rooms/17333633,Renovated & Contemporary Apt with 3 Beds 2 Baths,Entire home/apt,Richmond District,37.77806467,-122.490216,$315.00 ,9,4/2/2017,0,
6292283,https://www.airbnb.com/rooms/6292283,Modern Studio near Golden Gate Park,Private room,,37.7741317,-122.4809159,$230.00 ,30,4/2/2017,3,10
16825473,https://www.airbnb.com/rooms/16825473,Entire 1br/1ba Garden Apt next to Golden Gate Park,Entire home/apt,Richmond District,37.77656665,-122.4784134,$138.00 ,22,4/2/2017,2,10
15334433,https://www.airbnb.com/rooms/15334433,SEA CLIFFS - CHARMING THREE BEDROOM FLAT,Entire home/apt,Richmond District,37.78547083,-122.4792212,$175.00 ,11,4/2/2017,3,10
2161686,https://www.airbnb.com/rooms/2161686,Clean & Quiet Home w/Laundry,Entire home/apt,Richmond District,37.77301039,-122.4987846,$129.00 ,0,4/2/2017,6,9
12175341,https://www.airbnb.com/rooms/12175341,Master bed in Apartment close to Land's End,Private room,Richmond District,37.78079997,-122.492623,$120.00 ,0,4/2/2017,3,9
7650273,https://www.airbnb.com/rooms/7650273,"Private Room, Shared Living Spaces",Private room,Richmond District,37.77833104,-122.4853582,$80.00 ,0,4/2/2017,4,9
8617216,https://www.airbnb.com/rooms/8617216,Family House by Golden Gate Park,Entire home/apt,Richmond District,37.77410611,-122.4930081,$195.00 ,8,4/2/2017,68,10
7263625,https://www.airbnb.com/rooms/7263625,Two Blocks Away from Outside Lands,Private room,Richmond District,37.77762309,-122.4813695,$130.00 ,0,4/2/2017,1,10
6359043,https://www.airbnb.com/rooms/6359043,Oceanside Parkside View,Private room,Richmond District,37.77261874,-122.5064146,$70.00 ,30,4/2/2017,48,9
14629029,https://www.airbnb.com/rooms/14629029,Entire apartment near Golden Gate Park & Beach,Entire home/apt,Richmond District,37.7765427,-122.4941604,$175.00 ,4,4/2/2017,4,10
14342296,https://www.airbnb.com/rooms/14342296,Minimal & Cute Private Master Bedroom,Private room,Richmond District,37.77582405,-122.4837083,$62.00 ,2,4/2/2017,0,
7092292,https://www.airbnb.com/rooms/7092292,Beautiful room near Gldn Gate Park,Private room,Richmond District,37.77364641,-122.4983185,$92.00 ,0,4/2/2017,0,
11719688,https://www.airbnb.com/rooms/11719688,Family Friendly Apt. Next to Golden Gate Park!,Entire home/apt,,37.77580337,-122.4977233,$105.00 ,13,4/2/2017,48,10
15448111,https://www.airbnb.com/rooms/15448111,Sharkey's Room,Private room,Richmond District,37.77395169,-122.4795471,$150.00 ,30,4/2/2017,0,
10942409,https://www.airbnb.com/rooms/10942409,"Cheery, well-located SF family home",Entire home/apt,Richmond District,37.78239518,-122.4848905,$250.00 ,27,4/2/2017,2,9
8337954,https://www.airbnb.com/rooms/8337954,Oceanside Parkside #2,Private room,,37.77244588,-122.5045639,$69.00 ,18,4/2/2017,30,8
17626773,https://www.airbnb.com/rooms/17626773,Charming Apartment with Golden Gate Views,Entire home/apt,Richmond District,37.78075258,-122.4936263,$229.00 ,3,4/2/2017,0,
14653250,https://www.airbnb.com/rooms/14653250,"Charming full floor flat near ocean,city, woods.",Entire home/apt,Richmond District,37.77735155,-122.4930377,$190.00 ,0,4/2/2017,8,10
10255048,https://www.airbnb.com/rooms/10255048,French Coutryside during Super Bowl,Entire home/apt,Richmond District,37.78299864,-122.4827612,$975.00 ,0,4/2/2017,0,
9616042,https://www.airbnb.com/rooms/9616042,Beautiful San Francisco Loft,Entire home/apt,Richmond District,37.78257989,-122.4865508,$139.00 ,0,4/2/2017,5,10
1077444,https://www.airbnb.com/rooms/1077444,KING SIZE & queen size also avail!,Private room,Richmond District,37.77712065,-122.4783155,$120.00 ,26,4/2/2017,74,9
6404232,https://www.airbnb.com/rooms/6404232,Ocean View Semi-Private Room,Shared room,Richmond District,37.77771507,-122.5057061,$60.00 ,0,4/2/2017,1,10
652882,https://www.airbnb.com/rooms/652882,Charming Apartment in San Francisco,Entire home/apt,Richmond District,37.77275064,-122.4918649,$200.00 ,0,4/2/2017,0,
7222704,https://www.airbnb.com/rooms/7222704,Charming SF 1911 Studio,Entire home/apt,Richmond District,37.78286656,-122.4834628,$105.00 ,0,4/2/2017,102,9
15605179,https://www.airbnb.com/rooms/15605179,Cozy Room in Private Suite next to Goldengate Park,Private room,Richmond District,37.77650182,-122.4802256,$150.00 ,23,4/2/2017,0,
767788,https://www.airbnb.com/rooms/767788,Clean & Quiet w/ Parking & Laundry,Private room,Richmond District,37.77305291,-122.4988856,$79.00 ,27,4/2/2017,262,9
13153557,https://www.airbnb.com/rooms/13153557,Bedroom in gorgeous apartment next to Golden Gate,Private room,Richmond District,37.7790778,-122.4927067,$125.00 ,0,4/2/2017,3,10
1494909,https://www.airbnb.com/rooms/1494909,"Quaint, sunny room!",Private room,Richmond District,37.78399165,-122.4801032,$60.00 ,0,4/2/2017,6,10
16977777,https://www.airbnb.com/rooms/16977777,1 Bedroom w/ Shared Living Room near Ocean Beach,Private room,Richmond District,37.77739765,-122.4978895,$178.00 ,30,4/2/2017,1,10
6083512,https://www.airbnb.com/rooms/6083512,Secluded Ocean Beach with View,Entire home/apt,Richmond District,37.77934905,-122.4994404,$140.00 ,30,4/2/2017,18,9
437385,https://www.airbnb.com/rooms/437385,"Cozy Bed/Bth Suite in Elegant Flat,Parking,Laundry",Private room,Richmond District,37.77883744,-122.5053471,$110.00 ,13,4/2/2017,133,10
8884625,https://www.airbnb.com/rooms/8884625,Spacious private suite.,Private room,Richmond District,37.77435765,-122.4895129,$100.00 ,0,4/2/2017,0,
16598738,https://www.airbnb.com/rooms/16598738,Ocean Beach garden spot,Entire home/apt,Richmond District,37.77570638,-122.5077253,$150.00 ,0,4/2/2017,14,10
1183521,https://www.airbnb.com/rooms/1183521,QUEEN SIZE room (w King rm avail!),Private room,Richmond District,37.77657507,-122.4788229,$100.00 ,22,4/2/2017,165,10
16549352,https://www.airbnb.com/rooms/16549352,"Private Room & Bath, 1 Block From Golden Gate Park",Private room,Richmond District,37.77498261,-122.4895572,$88.00 ,0,4/2/2017,0,
8382187,https://www.airbnb.com/rooms/8382187,"In law studio, great location, garage parking",Private room,,37.7797356,-122.4989719,$100.00 ,24,4/2/2017,61,10
10604248,https://www.airbnb.com/rooms/10604248,"Outer Richmond, Ocean side",Private room,Richmond District,37.77581118,-122.5059001,$100.00 ,0,4/2/2017,3,10
6213273,https://www.airbnb.com/rooms/6213273,Modern Boutique Flat by the Ocean,Entire home/apt,Richmond District,37.77176702,-122.5088706,$390.00 ,8,4/2/2017,87,10
8013810,https://www.airbnb.com/rooms/8013810,Quiet Space in Great Neighborhood,Entire home/apt,Richmond District,37.78233025,-122.4809421,$120.00 ,0,4/2/2017,12,10
4539937,https://www.airbnb.com/rooms/4539937,Entire beautiful SF home with many amenities,Entire home/apt,Richmond District,37.77418348,-122.4826255,$100.00 ,0,4/2/2017,4,9
16846394,https://www.airbnb.com/rooms/16846394,Relaxing Beach Getaway,Entire home/apt,Richmond District,37.77268724,-122.5058129,$150.00 ,0,4/2/2017,0,
8135258,https://www.airbnb.com/rooms/8135258,Private Room in the Outer Richmond,Private room,Richmond District,37.77482828,-122.4919719,$40.00 ,30,4/2/2017,0,
10884695,https://www.airbnb.com/rooms/10884695,Charming sunny studio sleeps 3,Private room,Richmond District,37.77692673,-122.5024378,$92.00 ,13,4/2/2017,45,10
16352901,https://www.airbnb.com/rooms/16352901,Great room in SF apartment!,Private room,Richmond District,37.77946956,-122.4806607,$65.00 ,30,4/2/2017,0,
13241517,https://www.airbnb.com/rooms/13241517,"Upscale OCEANFRONT AMAZING VIEW Slp 4, Elevator",Entire home/apt,Richmond District,37.77315465,-122.5109405,$190.00 ,17,4/2/2017,0,
10946162,https://www.airbnb.com/rooms/10946162,"7  Bedroom, 5 Bath HOME SUPER BOWL",Entire home/apt,Richmond District,37.78095648,-122.4891935,"$4,000.00 ",0,4/2/2017,0,
83553,https://www.airbnb.com/rooms/83553,Sutro Garden View,Entire home/apt,Richmond District,37.77482554,-122.5095181,$75.00 ,30,4/2/2017,5,10
16043093,https://www.airbnb.com/rooms/16043093,Family-Friendly Richmond Retreat,Entire home/apt,Richmond District,37.78136248,-122.4888073,$160.00 ,5,4/2/2017,6,10
11322959,https://www.airbnb.com/rooms/11322959,CLEAN MODERN CONDO WITH OCEAN VIEW,Entire home/apt,Richmond District,37.77722065,-122.5016501,$195.00 ,0,4/2/2017,8,10
7620172,https://www.airbnb.com/rooms/7620172,Spacious Richmond apt of Guitarist,Private room,Richmond District,37.7809525,-122.4843891,$150.00 ,0,4/2/2017,0,
4638266,https://www.airbnb.com/rooms/4638266,Stay w/ us near GG Bridge n parks!,Private room,Richmond District,37.78611762,-122.4864662,$150.00 ,7,4/2/2017,17,10
4858023,https://www.airbnb.com/rooms/4858023,Prvte Rm near SF Parks & Beaches,Private room,Richmond District,37.78401061,-122.4813525,$47.00 ,0,4/2/2017,0,
4688930,https://www.airbnb.com/rooms/4688930,Modern remodel + period charm,Entire home/apt,Richmond District,37.7808314,-122.4941808,$250.00 ,27,4/2/2017,2,10
3862661,https://www.airbnb.com/rooms/3862661,Spacious master bedroom at Beach,Private room,,37.77312639,-122.5093603,$75.00 ,19,4/2/2017,3,9
1405046,https://www.airbnb.com/rooms/1405046,Newly Renovated home in SF Richmond District,Entire home/apt,Richmond District,37.77362976,-122.4901704,$350.00 ,6,4/2/2017,2,10
10862608,https://www.airbnb.com/rooms/10862608,One bedroom apartment in Sea Cliff,Entire home/apt,,37.77960863,-122.4909264,$175.00 ,0,4/2/2017,7,10
14299442,https://www.airbnb.com/rooms/14299442,Americana arty 3-room private apartment w/kitchen,Entire home/apt,Richmond District,37.77939458,-122.4965796,$140.00 ,0,4/2/2017,5,10
208727,https://www.airbnb.com/rooms/208727,"Full Floor Flat, Priv.Bath Mid-Richmond,",Private room,Richmond District,37.78264839,-122.4897119,$85.00 ,26,4/2/2017,23,10
6795093,https://www.airbnb.com/rooms/6795093,Spacious flat  in San Francisco,Entire home/apt,Richmond District,37.77389428,-122.4888194,$170.00 ,0,4/2/2017,1,8
8207665,https://www.airbnb.com/rooms/8207665,SF home w/pkg near Golden Gate Park,Entire home/apt,Richmond District,37.7778541,-122.4801103,$250.00 ,2,4/2/2017,26,10
14790424,https://www.airbnb.com/rooms/14790424,Great 3br Home between Golden Gate Bridge and Park,Entire home/apt,Richmond District,37.77701381,-122.4890079,$299.00 ,0,4/2/2017,4,10
2115503,https://www.airbnb.com/rooms/2115503,Ocean Beach - Kelly's Cove,Entire home/apt,Richmond District,37.77622306,-122.5090638,$150.00 ,4,4/2/2017,83,10
3157463,https://www.airbnb.com/rooms/3157463,Stylish Edwardian Family Home ,Entire home/apt,Richmond District,37.78611024,-122.4823427,$350.00 ,17,4/2/2017,14,10
15756691,https://www.airbnb.com/rooms/15756691,Golden Gate View 1 Bedroom House,Entire home/apt,Richmond District,37.77954091,-122.4901161,$195.00 ,0,4/2/2017,17,10
7973978,https://www.airbnb.com/rooms/7973978,Small Guestroom in  SF Richmond,Private room,Richmond District,37.77638407,-122.4782271,$79.00 ,2,4/2/2017,134,9
10824720,https://www.airbnb.com/rooms/10824720,3BDR near beach nd Golden Gate park,Entire home/apt,,37.77893565,-122.5061081,$169.00 ,4,4/2/2017,84,10
585326,https://www.airbnb.com/rooms/585326,Cozy Suite Private Bathrm by GGPark,Private room,Richmond District,37.77632195,-122.4806718,$59.00 ,5,4/2/2017,362,9
5548977,https://www.airbnb.com/rooms/5548977,The Real San Francisco,Entire home/apt,Richmond District,37.78093392,-122.4942512,$195.00 ,9,4/2/2017,142,10
15313698,https://www.airbnb.com/rooms/15313698,Sea Cliff Apartments: Private Garden One Bedroom,Entire home/apt,Richmond District,37.78483804,-122.479729,$100.00 ,2,4/2/2017,1,
162934,https://www.airbnb.com/rooms/162934,Designer remodeled studio,Entire home/apt,Richmond District,37.77760606,-122.5037843,$149.00 ,8,4/2/2017,121,9
8152867,https://www.airbnb.com/rooms/8152867,Private room/bathroom FREE parking,Private room,Richmond District,37.77745,-122.4798876,$99.00 ,25,4/2/2017,50,10
10812630,https://www.airbnb.com/rooms/10812630,"Sunny&Convenient SFH w/ Parking&Yard, A+ Location",Entire home/apt,,37.77794411,-122.4799253,$198.00 ,5,4/2/2017,85,9
9497143,https://www.airbnb.com/rooms/9497143,Uniglome's House,Shared room,,37.77871662,-122.4851657,$67.00 ,8,4/2/2017,0,
15378973,https://www.airbnb.com/rooms/15378973,Fog Haven: a comfy oceanside studio near GG Park,Entire home/apt,Richmond District,37.77988215,-122.5012791,$109.00 ,0,4/2/2017,5,10
1665516,https://www.airbnb.com/rooms/1665516,1Br/1Ba Apt in the Richmond Dist,Entire home/apt,,37.78000219,-122.4825284,$150.00 ,1,4/2/2017,97,10
14371252,https://www.airbnb.com/rooms/14371252,Beautiful bedroom with a king bed!,Private room,,37.78043041,-122.4806219,$399.00 ,29,4/2/2017,0,
13724120,https://www.airbnb.com/rooms/13724120,Private bedroom - San Francisco,Private room,,37.77607981,-122.4817979,$99.00 ,22,4/2/2017,18,10
14805196,https://www.airbnb.com/rooms/14805196,Charming room with private bathroom,Private room,,37.77657825,-122.5037621,$100.00 ,5,4/2/2017,60,10
13084734,https://www.airbnb.com/rooms/13084734,"Beautiful, cozy studio near the beach",Entire home/apt,Richmond District,37.77849483,-122.4988058,$115.00 ,7,4/2/2017,59,9
3456010,https://www.airbnb.com/rooms/3456010,4 br - walk to Golden Gate Park,Entire home/apt,Richmond District,37.7868546,-122.4820589,$199.00 ,27,4/2/2017,39,9
2380632,https://www.airbnb.com/rooms/2380632,Charming SF Golden Gate Park Flat,Entire home/apt,Richmond District,37.77229982,-122.4951647,$179.00 ,0,4/2/2017,3,9
142177,https://www.airbnb.com/rooms/142177,Modern and Spacious 2 Bedroom Flat,Entire home/apt,Richmond District,37.78470578,-122.4812497,$275.00 ,7,4/2/2017,152,10
780002,https://www.airbnb.com/rooms/780002,Beautiful Master Bedroom&Bathroom ,Private room,Richmond District,37.78196776,-122.4900392,$80.00 ,0,4/2/2017,12,9
7349969,https://www.airbnb.com/rooms/7349969,Beautiful Views 1 BDRM. 2 Story,Entire home/apt,Richmond District,37.77722533,-122.4873322,$200.00 ,0,4/2/2017,0,
9919372,https://www.airbnb.com/rooms/9919372,Great Room & Private Sitting Area,Private room,Richmond District,37.7749349,-122.4782985,$98.00 ,0,4/2/2017,0,
2483504,https://www.airbnb.com/rooms/2483504,Perfect 1B/Ocean beach/GoldenGate/,Entire home/apt,Richmond District,37.77206808,-122.5001213,$185.00 ,24,4/2/2017,61,10
7069881,https://www.airbnb.com/rooms/7069881,Spacious flat in Richmond/Sea Cliff,Entire home/apt,Richmond District,37.78458732,-122.4827638,$233.00 ,6,4/2/2017,68,10
1478708,https://www.airbnb.com/rooms/1478708,Lovely Bedroom with Private Bath,Private room,Richmond District,37.77189976,-122.503716,$95.00 ,9,4/2/2017,69,10
12251742,https://www.airbnb.com/rooms/12251742,Grand 4 Bedroom SF Victorian Home,Entire home/apt,Richmond District,37.78532411,-122.4825023,$800.00 ,28,4/2/2017,1,10
12917134,https://www.airbnb.com/rooms/12917134,"Modern, Comfy 2BR Upstairs Flat with Deck",Entire home/apt,,37.77442688,-122.4803959,$229.00 ,16,4/2/2017,31,10
11556239,https://www.airbnb.com/rooms/11556239,Best Kept Secret in Town,Private room,Richmond District,37.78002045,-122.5038459,$79.00 ,9,4/2/2017,27,10
8456859,https://www.airbnb.com/rooms/8456859,Beautiful Beachside Home,Entire home/apt,Richmond District,37.77392204,-122.5092505,$150.00 ,2,4/2/2017,91,10
2482632,https://www.airbnb.com/rooms/2482632,Apartment with Parking,Entire home/apt,Richmond District,37.7839268,-122.4791889,$150.00 ,0,4/2/2017,1,8
17585947,https://www.airbnb.com/rooms/17585947,"Quiet, cool and comfy bedroom near the ocean",Private room,Richmond District,37.77844741,-122.5003136,$101.00 ,16,4/2/2017,0,
10888166,https://www.airbnb.com/rooms/10888166,Cute & Modern 2BR unit w Garden,Entire home/apt,Richmond District,37.77433383,-122.4888874,$109.00 ,0,4/2/2017,3,9
4023249,https://www.airbnb.com/rooms/4023249,Stunning Spanish Mediterranean Home,Entire home/apt,Richmond District,37.77788922,-122.5077886,$359.00 ,15,4/2/2017,5,10
13280184,https://www.airbnb.com/rooms/13280184,"1 bedroom + 1 futon, private kitchen & bathroom",Private room,Richmond District,37.77850085,-122.4881294,$120.00 ,0,4/2/2017,9,10
9119210,https://www.airbnb.com/rooms/9119210,Modern Room by Golden Gate Park (Blue Butterfly),Private room,Richmond District,37.77240746,-122.5016871,$100.00 ,2,4/2/2017,55,10
1893858,https://www.airbnb.com/rooms/1893858,"Sunlit, Spacious 2 BR near GG Park",Entire home/apt,Richmond District,37.77763843,-122.4787491,$174.00 ,0,4/2/2017,3,10
7643927,https://www.airbnb.com/rooms/7643927,Beautifull private room.,Private room,Richmond District,37.77832449,-122.4886854,$99.00 ,20,4/2/2017,186,10
11657897,https://www.airbnb.com/rooms/11657897,"Quiet, Clean Room Near GG Park",Private room,Richmond District,37.77385547,-122.4856749,$100.00 ,0,4/2/2017,1,10
16790413,https://www.airbnb.com/rooms/16790413,"12+HOME PERMITTED BY SF STR,BUILDING&PLANNING DEP.",Entire home/apt,Richmond District,37.77695189,-122.4787119,$308.00 ,8,4/2/2017,11,10
2254431,https://www.airbnb.com/rooms/2254431,Rooms with Spectacular Ocean View  ,Entire home/apt,Richmond District,37.7749467,-122.5092119,$375.00 ,0,4/2/2017,25,10
13558325,https://www.airbnb.com/rooms/13558325,Music Home Studio,Shared room,Richmond District,37.7829338,-122.4785506,$200.00 ,0,4/2/2017,0,
15835438,https://www.airbnb.com/rooms/15835438,Family Home with all the Amenities & SF Character,Entire home/apt,Richmond District,37.77553919,-122.5053431,$300.00 ,0,4/2/2017,0,
3793678,https://www.airbnb.com/rooms/3793678,Beautiful Garden 1BR Apartment,Entire home/apt,Richmond District,37.77443818,-122.487462,$164.00 ,15,4/2/2017,45,10
12832173,https://www.airbnb.com/rooms/12832173,3000+ sqft family friendly home,Entire home/apt,Richmond District,37.77558981,-122.4958184,$375.00 ,0,4/2/2017,2,10
17010071,https://www.airbnb.com/rooms/17010071,Room in appartment with Golden Gate Park view,Private room,Richmond District,37.77336093,-122.5075588,$70.00 ,26,4/2/2017,0,
11034770,https://www.airbnb.com/rooms/11034770,"Large, Bright BR Next to Presidio",Private room,Richmond District,37.78615081,-122.4792958,$65.00 ,0,4/2/2017,2,10
8167459,https://www.airbnb.com/rooms/8167459,PRIVATE ENTRY - Garden Studio - Near Ocean Beach,Private room,Richmond District,37.77812037,-122.5026206,$125.00 ,0,4/2/2017,108,10
5890033,https://www.airbnb.com/rooms/5890033,Lovely 2 BR/ Golden Gate Park,Entire home/apt,Richmond District,37.77216046,-122.5017595,$120.00 ,0,4/2/2017,11,10
1482697,https://www.airbnb.com/rooms/1482697,Large 2BD Golden Gate Park Apt,Entire home/apt,Richmond District,37.77797172,-122.4964671,$165.00 ,0,4/2/2017,22,10
10706309,https://www.airbnb.com/rooms/10706309,Classic Lake District 1 Bedroom,Entire home/apt,Richmond District,37.7850663,-122.482115,$159.00 ,0,4/2/2017,4,10
16620918,https://www.airbnb.com/rooms/16620918,3 bedroom In-Law near Golden Gate Park w/parking,Entire home/apt,Richmond District,37.7750538,-122.4915981,$145.00 ,16,4/2/2017,11,9
10788165,https://www.airbnb.com/rooms/10788165,Spacious apartment with Ocean Views,Entire home/apt,Richmond District,37.77728088,-122.4941389,$900.00 ,30,4/2/2017,0,
9112275,https://www.airbnb.com/rooms/9112275,Light filled Designer Flat nr Ocean,Entire home/apt,Richmond District,37.77374036,-122.5008694,$205.00 ,0,4/2/2017,8,9
1104912,https://www.airbnb.com/rooms/1104912,Sunny apt in San Francisco,Entire home/apt,Richmond District,37.77519849,-122.5013872,$159.00 ,11,4/2/2017,53,9
9755638,https://www.airbnb.com/rooms/9755638,Winter break apartment ocean beach,Private room,Richmond District,37.77746037,-122.5007585,$60.00 ,0,4/2/2017,0,
10771375,https://www.airbnb.com/rooms/10771375,"Richmond, Single Family Home",Entire home/apt,Richmond District,37.77577692,-122.4829622,"$1,100.00 ",0,4/2/2017,0,
7823272,https://www.airbnb.com/rooms/7823272,Spacious studio near Ocean Beach,Entire home/apt,Richmond District,37.77615199,-122.5071731,$145.00 ,1,4/2/2017,57,10
